E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,1000,6,didx,14.302,12.438,68.090,491.340,7.216,2.409e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,2,455,26181618,0.501,0.229,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,3,3447,182780016,27.948,3.335,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,1000,6,didx,70.330,60.054,189.315,1067.850,5.641,2.558e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,2,583,136183794,1.545,1.446,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,3,5155,1121714288,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_5.txt,262144,37,1000,6,didx,78.101,58.334,190.203,1072.069,5.636,2.558e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_5.txt,262144,37,2,583,136183794,1.532,1.447,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_5.txt,262144,37,3,5155,1121714288,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_20_5.txt,1048576,41,1000,6,didx,347.761,281.095,855.994,3802.705,4.442,2.679e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_20_5.txt,1048576,41,2,727,687341554,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_22_5.txt,4194304,45,1000,6,didx,1612.908,1329.662,3863.345,17542.131,4.541,2.790e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_22_5.txt,4194304,45,2,887,3386900466,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_24_5.txt,16777216,49,1000,6,didx,7842.275,6882.908,17135.973,79112.875,4.617,2.889e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_24_5.txt,16777216,49,2,1063,16366174194,-1,-1,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_8_4.txt,256,17,1000,6,didx,0.723,0.449,40.655,196.738,4.839,1.725e-07
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_8_4.txt,256,17,2,103,20338,0.046,0.007,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_8_4.txt,256,17,3,295,48496,0.523,0.009,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_15_4.txt,32768,1,1000,6,stream,0.279,0.744,41.309,249.325,6.036,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_15_4.txt,32768,1,2,1,32768,0.003,0.004,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_15_4.txt,32768,1,3,1,32768,0.002,0.004,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_18_4.txt,262144,1,1000,6,stream,1.346,3.312,60.992,300.986,4.935,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_18_4.txt,262144,1,2,1,262144,0.004,0.006,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_18_4.txt,262144,1,3,1,262144,0.003,0.006,-1
E2EEVCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_8_4.txt,256,1,1000,6,stream,0.124,0.429,38.752,141.441,3.650,0.000e+00
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_8_4.txt,256,1,2,1,256,0.001,0.003,-1
E2EOPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tsp_8_4.txt,256,1,3,1,256,0.000,0.003,-1
