PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,spmv,gopt,3.565,0.243,0.012821,297
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,spmspm,ours_flat,0.336,0.132,0.158029,3
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,spmspm,ours_sym,0.089,0.126,-1.000000,-1
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_16_5.txt,65536,33,spmspm,ours_sym,0.089,0.126,0.083044,3
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,spmv,didx,13.417,0.892,0.011977,1195
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,spmv,didx_sym,5.674,1.512,0.009879,727
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,spmv,gopt,13.637,1.153,0.013268,1115
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,spmspm,ours_flat,0.996,0.209,0.884162,1
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,spmspm,ours_sym,0.390,0.508,-1.000000,-1
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_4.txt,262144,37,spmspm,ours_sym,0.390,0.508,0.412625,2
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_5.txt,262144,37,spmv,didx,11.656,0.907,0.011844,1061
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_5.txt,262144,37,spmv,didx_sym,5.662,1.515,0.009738,737
PREPCSV,/mnt/beegfs/ysu34/hamlib/dia_e2e/tfim_18_5.txt,262144,37,spmv,gopt,13.473,1.185,0.013080,1121
